ts,leg,source,airline,from,to,date,dep_time,price_pp_gbp
2026-08-24 11:32,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-24 11:32,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-24 11:32,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,132.69
2026-08-24 11:32,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-24 11:32,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-24 11:32,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,21:50,110.99
2026-08-24 11:32,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-24 12:28,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-24 12:28,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-24 12:28,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,132.69
2026-08-24 12:28,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-24 12:28,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-24 12:28,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,110.99
2026-08-24 12:28,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-24 13:30,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-24 13:30,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-24 13:30,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,132.69
2026-08-24 13:30,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-24 13:30,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-24 13:30,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,110.99
2026-08-24 13:30,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-24 14:32,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-24 14:32,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-24 14:32,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,132.69
2026-08-24 14:32,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-24 14:32,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-24 14:32,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,110.99
2026-08-24 14:32,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-24 15:29,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-24 15:29,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-24 15:29,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,132.69
2026-08-24 15:29,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-24 15:29,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-24 15:29,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,110.99
2026-08-24 15:29,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-24 16:05,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-24 16:05,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-24 16:05,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,132.69
2026-08-24 16:05,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-24 16:05,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-24 16:05,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,110.99
2026-08-24 16:05,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-24 17:03,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-24 17:03,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-24 17:03,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,120.14
2026-08-24 17:03,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-24 17:03,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-24 17:03,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,100.99
2026-08-24 17:03,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-24 17:55,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-24 17:55,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-24 17:55,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,120.14
2026-08-24 17:55,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-24 17:55,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-24 17:55,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,100.99
2026-08-24 17:55,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-24 18:27,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-24 18:27,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-24 18:27,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,120.14
2026-08-24 18:27,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-24 18:27,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-24 18:27,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,100.99
2026-08-24 18:27,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-24 19:09,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-24 19:09,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-24 19:09,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,120.14
2026-08-24 19:09,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-24 19:09,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-24 19:09,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,100.99
2026-08-24 19:09,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-24 19:52,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-24 19:52,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-24 19:52,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,120.14
2026-08-24 19:52,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-24 19:52,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-24 19:52,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,100.99
2026-08-24 19:52,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-24 20:19,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-24 20:19,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-24 20:19,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,120.14
2026-08-24 20:19,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-24 20:19,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-24 20:19,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,100.99
2026-08-24 20:19,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-24 20:55,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-24 20:55,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-24 20:55,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,120.14
2026-08-24 20:55,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-24 20:55,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-24 20:55,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,100.99
2026-08-24 20:55,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-24 21:21,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-24 21:21,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-24 21:21,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,120.14
2026-08-24 21:21,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-24 21:21,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-24 21:21,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,100.99
2026-08-24 21:21,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-24 21:51,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-24 21:51,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-24 21:51,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,120.14
2026-08-24 21:51,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-24 21:51,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-24 21:51,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,100.99
2026-08-24 21:51,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-24 22:16,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-24 22:16,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-24 22:16,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,120.14
2026-08-24 22:16,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-24 22:16,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-24 22:16,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,100.99
2026-08-24 22:16,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-24 22:50,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-24 22:50,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-24 22:50,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,120.14
2026-08-24 22:50,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-24 22:50,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-24 22:50,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,100.99
2026-08-24 22:50,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-24 23:15,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-24 23:15,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-24 23:15,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,120.14
2026-08-24 23:15,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-24 23:15,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-24 23:15,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,100.99
2026-08-24 23:15,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-24 23:43,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-24 23:43,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-24 23:43,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,120.14
2026-08-24 23:43,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-24 23:43,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-24 23:43,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,100.99
2026-08-24 23:43,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-25 00:42,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-25 00:42,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-25 00:42,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,120.14
2026-08-25 00:42,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-25 00:42,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-25 00:42,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,100.99
2026-08-25 00:42,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-25 02:13,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-25 02:13,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-25 02:13,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,120.14
2026-08-25 02:13,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-25 02:13,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-25 02:13,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,100.99
2026-08-25 02:13,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-25 03:24,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-25 03:24,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-25 03:24,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,120.14
2026-08-25 03:24,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-25 03:24,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-25 03:24,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,21:50,100.99
2026-08-25 03:24,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-25 04:06,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-25 04:06,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-25 04:06,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,120.14
2026-08-25 04:06,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-25 04:06,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-25 04:06,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,100.99
2026-08-25 04:06,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-25 05:02,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-25 05:02,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-25 05:02,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,120.14
2026-08-25 05:02,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-25 05:02,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-25 05:02,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,100.99
2026-08-25 05:02,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-25 05:55,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-25 05:55,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-25 05:55,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,120.14
2026-08-25 05:55,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-25 05:55,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-25 05:55,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,100.99
2026-08-25 05:55,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-25 06:31,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-25 06:31,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-25 06:31,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,110.99
2026-08-25 06:31,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-25 06:31,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-25 06:31,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,100.99
2026-08-25 06:31,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-25 07:36,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-25 07:36,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-25 07:36,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,110.99
2026-08-25 07:36,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-25 07:36,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-25 07:36,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,100.99
2026-08-25 07:36,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-25 08:31,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-25 08:31,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-25 08:31,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,110.99
2026-08-25 08:31,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-25 08:31,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-25 08:31,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,100.99
2026-08-25 08:31,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-25 09:25,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-25 09:25,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-25 09:25,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,110.99
2026-08-25 09:25,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-25 09:25,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-25 09:25,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,21:50,100.99
2026-08-25 09:25,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-25 09:58,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-25 09:58,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-25 09:58,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,110.99
2026-08-25 09:58,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-25 09:58,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-25 09:58,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,21:50,100.99
2026-08-25 09:58,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-25 10:34,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-25 10:34,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-25 10:34,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,110.99
2026-08-25 10:34,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-25 10:34,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-25 10:34,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,100.99
2026-08-25 10:34,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-25 11:18,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-25 11:18,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-25 11:18,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,110.99
2026-08-25 11:18,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-25 11:18,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-25 11:18,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,21:50,100.99
2026-08-25 11:18,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-25 11:51,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-25 11:51,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-25 11:51,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,110.99
2026-08-25 11:51,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-25 11:51,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-25 11:51,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,21:50,100.99
2026-08-25 11:51,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-25 12:28,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-25 12:28,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-25 12:28,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,110.99
2026-08-25 12:28,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-25 12:28,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-25 12:28,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,21:50,100.99
2026-08-25 12:28,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-25 13:28,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-25 13:28,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-25 13:28,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,110.99
2026-08-25 13:28,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-25 13:28,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-25 13:28,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,21:50,100.99
2026-08-25 13:28,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-25 14:13,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-25 14:13,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-25 14:13,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,110.99
2026-08-25 14:13,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-25 14:13,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-25 14:13,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,100.99
2026-08-25 14:13,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-25 15:12,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-25 15:12,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-25 15:12,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,110.99
2026-08-25 15:12,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-25 15:12,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-25 15:12,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,100.99
2026-08-25 15:12,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-25 16:06,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-25 16:06,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-25 16:06,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,110.99
2026-08-25 16:06,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-25 16:06,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-25 16:06,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,100.99
2026-08-25 16:06,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-25 17:03,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-25 17:03,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-25 17:03,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,110.99
2026-08-25 17:03,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-25 17:03,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-25 17:03,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,100.99
2026-08-25 17:03,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-25 17:52,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-25 17:52,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-25 17:52,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,110.99
2026-08-25 17:52,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-25 17:52,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-25 17:52,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,100.99
2026-08-25 17:52,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-25 18:25,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-25 18:25,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-25 18:25,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,110.99
2026-08-25 18:25,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-25 18:25,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
